medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
ACBED2EC7C4E0B57925ECEF3C7B2CE5F,842D8A1D0E4BC537DA08D473A1C1A43A,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,2,360,1.90,-73.980438,40.730492,-73.970985,40.751774
3AD3FD1E0FF005C669DC858D5D46707C,0AF59DEA2BFAC695794E36EEC11B7A15,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:49:00,1,780,3.44,-74.007889,40.740238,-73.982239,40.770309
C4E330442F8FA5BA2F38227E17E443E6,E9611A1B2A1333EF890949BB1A9A604F,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:48:00,1,300,1.30,-74.001572,40.730762,-73.991653,40.744293
29111C0EE74A4E6827790CB28880FD76,CBB3E0D99C02B3998EE7A009857A375D,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,1,360,2.76,-73.978951,40.74493,-73.951859,40.773628
7AC504272B66F74A37B68F231C47AA93,1C8E7D9D7D75A1FEFCFC36AA4E8D8F01,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:48:00,5,540,3.07,-73.99369,40.721115,-73.966637,40.753105
0C9C589C0AD57ECCB633CB90A33DC37A,B3A9DAA9ABB3B2520767D9EB539C2ABE,VTS,1,,2013-01-13 04:17:00,2013-01-13 04:46:00,1,1740,8.50,-73.987022,40.74052,-73.856316,40.755337
10EA3DEEC4CBFDF56C7B972337E052DB,14BE5C20837FDFFE18B356F1BCB04ACC,VTS,1,,2013-01-13 04:33:00,2013-01-13 05:02:00,2,1740,7.33,-73.997643,40.763931,-73.909134,40.744724
FF491A16EA2D414B738464A49A5CD700,8CFFA294C16B2DE5B70C7FCDC76A4A4F,VTS,1,,2013-01-13 04:47:00,2013-01-13 04:55:00,1,480,1.70,-73.921944,40.755421,-73.944817,40.751545
7B08E3F1470250DC951EC734C23B28A8,12D23AA844EC0EE6A26A8F58869C620B,VTS,1,,2013-01-13 04:47:00,2013-01-13 04:50:00,4,180,1.33,-73.973511,40.754677,-73.979973,40.739979
ACBED2EC7C4E0B57925ECEF3C7B2CE5F,842D8A1D0E4BC537DA08D473A1C1A43A,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:27:00,2,240,.74,-73.974754,40.787643,-73.982513,40.782562
B65D62044679A291ED00F1F976C88754,9792DD1E9B30F8442EADFA93E9054C28,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:26:00,5,600,3.22,-73.967659,40.756893,-73.999825,40.730362
54EC3864DD7CB3DAEB7FF9D200EA82D4,0C27D30FED772BFEEBA3100CA6EF8CC6,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:26:00,3,360,1.19,-73.95134,40.771862,-73.952698,40.783642
AF654FCA5D10F5E1A223479B11D3967F,47EB5C6F23BFD50C426F1968B57367B7,VTS,1,,2013-01-13 04:46:00,2013-01-13 05:06:00,1,1200,10.00,-73.988159,40.76453,-73.870392,40.773724
94319FFA68D997EE9B85865E3D7E0FD9,894691639D84F72B5450CE0A1608CA8E,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:55:00,2,540,1.75,-73.962929,40.680897,-73.946106,40.673233
2AE719E19E1BAAD6732D63DD4D8BA2F8,5C984428219A123FDBB812EFA7875C59,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:27:00,1,180,.89,-73.9916,40.765182,-73.982567,40.773418
3716EADE180B4801FED314DFB491B6E9,A8F32F4F64D9DF98FC587783DA725170,VTS,1,,2013-01-13 10:17:00,2013-01-13 10:24:00,1,420,1.85,-73.978889,40.783344,-73.978889,40.783344
5A2E62DE70AEDE0D97B4A00677A15799,740319FBAE49CDF7D173B798E4030A8F,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:26:00,5,420,2.06,-73.979042,40.766865,-73.972565,40.790936
59C232188382C25A5F0D4FC6FDD5999F,EDA671F4FE78E1F17A7D3BF231BED3EC,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:24:00,1,480,1.04,-73.97422,40.756207,-73.985764,40.756794
F0E4CE5FA0C0CDDED46328347DBF2771,E512C268C2D8533CC0D2E6B9BFCFCE63,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:27:00,5,300,.97,-73.969475,40.768654,-73.981903,40.757874
58CA4A1AC67524679ED6BD254A384EC8,0A84F20323B778A63767725DB168FF70,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:27:00,1,60,.55,-73.954056,40.781521,-73.956848,40.778233
9635A74B6847F52862D773356C7C8E94,A7DE974644FEA2EDCE6F155F5E59D31A,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:25:00,1,420,1.74,-73.953255,40.788609,-73.952667,40.771492
737CFA44A007302E11B286647F09C762,F84D898591C397E347C52953DA88BA61,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:28:00,1,720,2.23,-73.988708,40.777786,-73.962105,40.77924
EBA886681A1C3C18C80B7869B24D06F7,A3B94C722BA4F02CA3C2EAB92226187A,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:30:00,1,720,2.33,-73.981163,40.781818,-73.979347,40.756691
4E49EAB25B2FCDB11D0EDA9BB453A8F0,9F0AA1FA553C7A0E5C9FE79DA1E5088F,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:30:00,6,660,3.43,0,0,0,0
3DE84BF8B00EB789CAFD1BD6903A52F4,BAAD1B9B8CF5E2CAA9C8EDFCF689BC98,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:34:00,1,900,4.93,-73.984856,40.728329,-73.977226,40.784706
88623E136E8BFBF38DDDC2A532BA50E3,673791FFA0915935B8F815E4EBABF6E9,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:29:00,2,420,1.56,-73.953384,40.791191,-73.963425,40.782112
840CE7F507E6300CA06A046D3DF38726,F07636BE422514B1C546520D00C68A07,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:28:00,6,840,3.42,-73.982185,40.756432,-73.960304,40.778934
10DFF01578ADF9782A22DD5200E21EC7,868996BC9B712CC9908811E22BC5E178,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:30:00,1,480,3.12,-74.003883,40.72575,-73.975204,40.75695
890C5F983D3A467C2AF4AF51F4BABBC6,6F2FA4ED36FAC6911404DC0A1EA4EA03,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:34:00,1,900,3.14,-73.994804,40.753315,-73.995628,40.716873
90666ADD2A1A29EF574FE51A6D903097,3B8C449B8098315DBC5CBF69D241890D,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:30:00,6,480,1.60,-73.973,40.743271,-73.985252,40.756004
97A630B4A7A6E34E3C6BE42EF84F676E,C1D15F8D9896367363DD41756244FD6E,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:29:00,1,300,1.17,-73.999115,40.761444,-73.984749,40.765079
0B894AA5971D456392009FEEADC83C75,2DE50461239A8D4CBF60BF4572BE83BD,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:35:00,1,660,3.18,-73.978287,40.745197,-73.947929,40.779682
F7A93AB6BC65E0D820D78130FDBB4637,55BAE7C268AC49DB85BC89BDC34264F9,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:33:00,2,180,.84,-73.999619,40.722286,-74.002304,40.7295
DCDD025C953CA1BAAA7044C69BCE2D3D,3C1BBDEA84C6BF2B166483B676D362C1,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:32:00,1,720,5.30,-74.015579,40.7104,-73.98616,40.740143
19BF1BB516C4E992EA3FBAEDA73D6262,E4CAC9101BFE631554B57906364761D3,VTS,2,,2013-01-13 10:33:00,2013-01-13 10:33:00,5,0,.00,0,0,0,0
6F677A97E18970FC39C8C51A2E229BAE,D17E7063A7B2F7F3C7E43DB8497DD03A,VTS,1,,2013-01-13 10:17:00,2013-01-13 10:33:00,1,960,9.75,-73.974976,40.759216,-73.871864,40.774426
D22FDB926D6B574416DFDC9D645020AE,530011F0D6FEDCE0AB4950F3ADEE4208,VTS,1,,2013-01-13 11:15:00,2013-01-13 11:20:00,3,300,1.13,-73.974274,40.762379,-73.987839,40.75523
2627FB9C3C1C9EC33529172A1E0C7662,10E5D60FF9B827F1164C53F98A19B78A,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:10:00,2,360,1.21,-73.947929,40.774769,-73.960228,40.76458
FD24C4576969EC3950EC1ABCE40613C0,24DE235B73EB22F9E3205D606135E855,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:12:00,1,480,2.11,-73.981163,40.769161,-74.002022,40.755917
13819BD4C711C0DFB63802E153F28036,D382D7F6FD81C545B846C2059BE6892C,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:14:00,2,240,1.04,-73.970154,40.796516,-73.963707,40.808182
7B73CE2F5ABB6582467A7CE90599DFD3,26E63FFFC24EBE41DF5ADF556854ECB9,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:12:00,1,660,2.10,-74.000847,40.757927,-73.989899,40.739128
543340C535A57F9C695443B8CF6DE602,A27C7D381DC38B2FC86F653F26B4C2B8,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:16:00,1,1080,9.47,-73.961632,40.776596,-73.863411,40.767391
2C109C7A90FE6F794317484C621B7692,F0CCDB90F4006CBDD638807A3397F5F7,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:13:00,6,240,.93,-73.977188,40.774471,-73.973114,40.784309
863E4EFDD34E04695CFC663F483D81B6,95FA10BB00ECCEC17469C21F7E79BD0B,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:13:00,1,180,1.12,-73.966515,40.804287,-73.957535,40.816212
BB3B2E013357CC86B8CC73DA5CDB98CA,7C5FEBD026ADAD17A4CA52D3D5F45FED,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:15:00,2,1020,8.48,-73.958412,40.721409,-73.988205,40.66293
C9B509CFF20466168DD972EE73A06037,E404488D445B78A13126DE231123C9B0,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:16:00,1,240,.93,-73.969643,40.753353,-73.962097,40.759773
2CCB6C8BC529CF38EB7AAAA3C8B3A427,9E95FBECDD2D749CE61114AE889C672D,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:11:00,6,240,1.12,-73.978134,40.745846,-73.967575,40.756016
B2AC2DEAE8CFA3F817589DC1E1BF1AE7,D62E53C20464A3D0095D554851A1EAEE,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:14:00,1,300,1.44,-73.98555,40.769535,-73.974747,40.783367
568CCEA889B9D88E0BB38C6C3F8C3682,CD47323C38ECDB4B75CB9A6A54DA9370,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:15:00,1,300,1.17,-73.954468,40.769886,-73.958939,40.759766
B5B3277A071E6FABA59080A3B4F9E675,E07A9B039B14B87F86FB7B931CFA4716,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:15:00,1,180,.67,-74.001213,40.731792,-73.993187,40.73254
0038EF45118925A510975FD0CCD67192,4B080623EC9AFBE72D1FEF6C40D019E8,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:15:00,5,180,.67,-73.984779,40.779308,-73.980698,40.785103
E0B21E86A6C5CC857DCB178A4DC74553,AD4188C1778D15374AF9255D14B86605,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:15:00,5,420,2.41,-73.968239,40.754349,-73.988754,40.7272
9BA768CD781D51321780243ADDFFC969,D0DC8AB7CA24D69AF828A632E1C44478,VTS,1,,2013-01-13 10:50:00,2013-01-13 10:53:00,1,180,.57,-73.967072,40.763855,-73.967216,40.763725
D83BF451B46974F22850BA3DBBA7729E,70211D5E293D6F009DC28965639A2EC2,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:54:00,2,180,.62,-73.975121,40.790325,-73.980919,40.782387
D6981DB303359568589744CDAF39237C,439655CA1C7772B0415832CABFFB78BD,VTS,1,,2013-01-13 10:43:00,2013-01-13 10:50:00,1,420,1.87,-73.982208,40.768375,-73.976913,40.752243
3C2A4F6749071838209309A7A8E1898F,F6ACA012070B7779106DE2B0C4EDE3FC,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:28:00,1,300,1.08,-73.985062,40.760113,-73.997391,40.762272
ACBAEA795DCAA0E74A6325D500F6F4B8,59E99513D895BE0B6B6C249AC78FB781,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:30:00,1,600,3.54,-73.965691,40.771938,-74.001366,40.735996
1915F718986F9155C76EC37E22834E9F,54F937F04AC1C9C04CB2F6C4017245B4,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:31:00,2,420,1.79,-73.96666,40.804333,-73.980354,40.783485
D22FDB926D6B574416DFDC9D645020AE,530011F0D6FEDCE0AB4950F3ADEE4208,VTS,1,,2013-01-13 10:33:00,2013-01-13 10:37:00,2,240,1.21,-73.980377,40.755135,-73.986847,40.74052
8181D0D9E0E271934D3FAD95A6345B75,DA394BB988AADD9089B6005BBD156444,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:32:00,1,240,1.28,-73.992493,40.743568,-73.980606,40.759266
9BB934828EB711E57642DB7674A8264A,E87D982182F6490E3A70ED132BB6F5BF,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:29:00,1,360,.75,-73.975555,40.733112,-73.984207,40.73772
1A1D00D7BE3045D87809A3881A3D3D2B,F66F59B84F55287ABD129F32A987F7D9,VTS,1,,2013-01-13 04:38:00,2013-01-13 04:53:00,1,900,4.03,-74.008102,40.739014,-73.958855,40.709656
C30903733CBCCA8B97839A082ABF5484,D8C3501AA5D3D30F8657DBCC627D2532,VTS,1,,2013-01-13 04:49:00,2013-01-13 04:54:00,5,300,1.62,-73.985229,40.763004,-73.976082,40.775646
438FF269BBBCB9398C1432C656BFE323,160C474EC5F105E9FB43966E19572864,VTS,1,,2013-01-13 04:48:00,2013-01-13 04:55:00,1,420,2.35,-74.001465,40.735924,-74.007179,40.707355
95A308693AC056356D543F696098827F,CA5BF12929EE6E2177CA59BB9EEA93B7,VTS,1,,2013-01-13 04:48:00,2013-01-13 04:55:00,1,420,1.94,-73.983192,40.730488,-73.99369,40.746506
9D8B7509488E5A2272881616A8F62BB9,3F28231E5DFA8A674AFF84F8A3051E72,VTS,1,,2013-01-13 04:50:00,2013-01-13 04:56:00,1,360,1.65,-74.006821,40.743896,-73.982376,40.735863
20479D164B3998B52930268E58354312,0BB700B1AFE0E75C09D368D9C94DDAF6,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:54:00,1,840,5.09,-74.005112,40.740921,-73.951241,40.774353
BC3A3D1BECC84F0FAAEAC0F725FC221E,21B775088BF66289DFC6FAA96E1C66BA,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:55:00,1,960,7.41,-73.987068,40.729465,-73.89476,40.748089
61F95A60C23F8A914394C0A9B1302210,617631D5F5F6982C600465222CF68228,VTS,1,,2013-01-13 04:45:00,2013-01-13 04:54:00,1,540,2.32,-73.997223,40.721981,-74.000977,40.74641
027A9A35F6EEA3047B7DDF386E17CE27,45A5CA2F8C1090B23F61DC0CC71328A5,VTS,1,,2013-01-13 04:51:00,2013-01-13 04:57:00,5,360,1.84,-73.992668,40.723801,-73.982597,40.745354
EF31913B7B5850C047FEA95D0A78F9B6,95826CFEE0F2485EA6517DB166030C3D,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:57:00,1,1440,9.39,-74.001167,40.731544,-73.877357,40.758511
D07B9631FD5EBCD866B1C5E9F3EEA78B,941BB8F00C10BA581ACD1BEA6F85FD58,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:54:00,1,480,1.41,-73.993668,40.721008,-73.979034,40.728016
DA7B1EEFAB88421B487774D8E3D8C893,E2BE327D90695BB83EA3F8B4F0617A43,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:53:00,1,840,.50,-73.97757,40.746429,-73.952026,40.803776
8B17A20F99817F9751EE8683E43B712E,DF72C57F328509CC364656C94021B9B9,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:54:00,2,840,6.29,-73.958496,40.760601,-73.957199,40.712189
D57C7392455C38D9404660F7BC63D1B6,EC5837D805127379D72FF6C35279890B,VTS,1,,2013-01-13 04:58:00,2013-01-13 04:58:00,1,0,.05,0,0,0,0
0EC22AAF491A8BD91F279350C2B010FD,778C92B26AE78A9EBDF96B49C67E4007,VTS,1,,2013-01-13 04:52:00,2013-01-13 04:55:00,1,180,1.15,-73.986786,40.725452,-73.976494,40.739708
B28C65FAE2D2ADEF21FC1279B022E176,09E10CE748A075DF960895AEAA35DE6C,VTS,1,,2013-01-13 04:51:00,2013-01-13 04:59:00,5,480,1.11,-74.006927,40.743801,-73.990547,40.737995
B0701A4F27BAB7660DD9780FC75B11ED,2E7D66E2241EDE77575E292FC48AAF93,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:56:00,2,1020,5.64,-73.988235,40.719929,-73.955818,40.744522
60E56A42585791D7B57C39FED868DF27,3DB59FB246503A4700FB947AC79C8690,VTS,1,,2013-01-13 10:11:00,2013-01-13 10:31:00,4,1200,11.36,-73.983238,40.749928,-73.870277,40.773056
8B15A77EA92F4291DD8DAB6E7099F92A,CFAF9033E489E987449D999135BC8EF9,VTS,1,,2013-01-13 10:17:00,2013-01-13 10:32:00,1,900,4.34,-74.000885,40.757973,-74.014748,40.70454
2EAA61EABD2A03A8E62A2460EC4EDCC2,DC601DD57DD3FC099071B4E2C2458887,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:34:00,2,1080,11.98,-73.97155,40.749424,-73.872414,40.774479
747A12F2A7D11FF360800DE10731AEE3,5310A71B6F4B3DAD5D3B29D3FB8FF6B8,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:29:00,1,300,1.06,-73.998199,40.745438,-74.008263,40.746468
4E834DFB7A8831D0A5B6F9B80092A61F,4CF05E1A1DE845383951E6AA8894EECA,VTS,2,,2013-01-13 09:54:00,2013-01-13 10:30:00,1,2160,18.00,-73.790443,40.647102,-73.980179,40.774036
4F4BEA1914E323156BE0B24EF8205B73,D88AE5CB787D367D09C2D876EE3BF84F,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:28:00,5,240,2.71,-73.944725,40.779491,-73.968628,40.754116
BC477168E0C94F5C3280BF982A7E34C8,F60287F7E2B27CFCD9ED4E5B8E84BB57,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:32:00,1,420,1.49,-73.984039,40.760399,-73.976028,40.776012
8E1D3F890D507E2E7B7D16C081DD4169,2B8169F27574892310BCDAD0363D9838,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:30:00,1,660,2.32,-73.98333,40.781361,-73.962135,40.767689
41ACF7587B79945C7F8A23342E0BD641,A33159AEDC12548035125F2C077B7102,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:50:00,1,540,1.84,-73.996895,40.763065,-73.976563,40.747704
A89CCEF59EC2BBA51AA1ACD372917EF5,79133AF0AFB33701BF07602F585760F6,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:47:00,1,480,1.50,-73.970253,40.756226,-73.987907,40.748341
550573BFDA50C741C1D5B634FADAE39D,21B9488E0C46BC925175C94B70987356,VTS,1,,2013-01-13 03:59:00,2013-01-13 04:43:00,1,2640,13.12,-73.976997,40.787563,-73.944389,40.629726
51DB8B809F0FECD0F12F2AD4BDC00CE6,FC02212F54E28E40F399CC1ED9D894CB,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:45:00,1,660,3.28,-73.995247,40.728039,-73.965096,40.755096
DE9678EEAF576B1CEE73A7E9DED67ECB,39842AA337D0BC777A274D035BAAA0F0,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:44:00,1,840,4.00,-73.986557,40.669369,-74.009224,40.705833
8181D0D9E0E271934D3FAD95A6345B75,5EAD43E52D52CB60CEEEFC38E35E1EDA,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:48:00,3,900,5.17,-73.988838,40.734085,-73.94725,40.796364
3AB8D002A5D4196CBA1683B4892552D8,32ECF17A01B2B262112567440B4F5A35,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,1,360,1.62,-73.974106,40.731178,-73.976799,40.747585
88EE27A5C8E9F5E29DCA6C32B743BCE7,E33107A21634E2A38BAC00CBEC70C949,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:49:00,1,180,.78,-74.006226,40.714039,-73.999947,40.711563
DB76AD7EC5837383741B8D79F3B89574,AAB1C138DFF278EFFD1CEB2161D6E3A9,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:46:00,1,600,2.15,-73.997581,40.721096,-74.004173,40.742573
D225B988186CB582C18391E1FE074B93,FFEB80F39533ACF27F3124A39BB05E1E,VTS,1,,2013-01-13 04:23:00,2013-01-13 04:45:00,1,1320,5.32,-73.986809,40.76125,-73.936958,40.798458
66A023C4FCF8E122976BEBC0E1196D99,01202D837DD4454C771A2F4D6E9ABA17,VTS,1,,2013-01-13 04:45:00,2013-01-13 04:47:00,1,120,.02,-73.958099,40.815384,-73.958054,40.81543
96698E1A4288D24670D6AB2C0225CE4A,D380FFCE4E2E644E211ED13EE860F17B,VTS,1,,2013-01-13 04:48:00,2013-01-13 04:52:00,1,240,1.22,-73.973076,40.76387,-73.985786,40.756512
4D107A637902E46B33682BA5B20911D4,2703CE92038E33AA5B6202E2008D5022,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:50:00,1,1200,6.56,-73.978149,40.778702,-73.885902,40.755482
AF286136A552DDA5477D47993D30E8D0,BDF8177FEA807841CB5D4979C3AE5662,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:53:00,1,780,4.59,-74.015923,40.71101,-73.990112,40.757706
598786175D56D1C1D005861180CDB59F,9A6621EC01755FB4384D138392588139,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:31:00,1,720,3.89,-73.950752,40.779926,-73.990562,40.740448
DED3334D23BBF51F1A5C841E9C227C39,83315ED29E6445E5B3FE87544B993F8E,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:30:00,1,360,2.70,-73.950005,40.795784,-73.974373,40.761978
A9B68F086A4DE47FE4F3E0C8ED2C6324,8C3E29C72E438A17E482E4F5765AD234,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:30:00,1,240,1.00,-73.966103,40.804863,-73.95739,40.816856
1BB23673B2BE62A5A031BAD00C7DEE8E,3BBB03C37271E654C1A6C57391F1A028,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:34:00,3,240,.37,-73.973152,40.758469,-73.977539,40.758457
E14C4326294C4D4212FCD9A9E914F3EC,38E04E3AC63DBD4AB484ABF072710EE7,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:28:00,1,360,1.11,-73.988937,40.736637,-74.002457,40.733665
318C8A3F7A86A2AEB8AE572A661BB0BC,C8AF40C05D46C205BDE7CBF44270A908,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:30:00,1,120,.61,-73.983353,40.744705,-73.978622,40.750504
9DA551A90D57782C1F53DDCF86E2FF3D,F2758C9EBF1925B5642A45234076E8FC,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:31:00,5,420,1.15,-73.991302,40.760235,-73.989655,40.749813
ABFFBD94F3765C8B2E0ACA45F4EA5819,4C66CCCB2AF3032A8FD55644AD62B54E,VTS,1,,2013-01-13 10:31:00,2013-01-13 10:34:00,1,180,1.00,-73.983253,40.738869,-73.983253,40.738869
26A46E117EC751C440FC3D3F027E4B7D,1B6D9D37C40CAEA5D4D61136B1D71882,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:32:00,1,120,.40,-73.981438,40.780781,-73.982193,40.777256
7BB8A299FE111E1166AC8C5D36C37EA1,FA36E516BD1822D190D32EFDC6B0E015,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:33:00,1,360,1.37,-73.960579,40.76701,-73.948662,40.773952
F336B7BA8506D6FA12FF8F266282EFD0,B9D3C8A665791430FBD78D7E87D6BB0C,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:12:00,1,420,1.23,-74.004662,40.707031,-74.008858,40.719135
56B503FC06B3144F0AAF19C6D1FCD468,EF9B4242029D254FD05D22F1A7CC031D,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:12:00,5,840,3.07,-73.983002,40.769028,-73.95211,40.787266
9D26F18E51D1CF11ABD52A85A1793932,D17F4FA75071D1BE11B1C441E6A027DF,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:13:00,6,360,2.40,-74.005432,40.727589,-73.985725,40.752682
D6CFFA55D455E36D36C110DAD75F09C7,21FBBFAFAC93BF8CB18BD8332A302474,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:13:00,1,300,1.25,-73.977585,40.746437,-73.978889,40.758141
86F6DC3CEEE95AA60C65F68E07D5F85B,4D583693534CFC9F5B21B249B78751B2,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:12:00,2,420,1.46,-73.978989,40.736439,-73.98542,40.748417
621D7CC9900382D5461593D63DC212C4,017583CFB6AAFC1DCECA6C3A6D22D76E,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:15:00,1,600,2.79,-74.001701,40.730701,-73.977043,40.764576
472DD2F9B459280141A3117A28694DEB,CEC70ACBFC3AEBF997233A0FA8D060E5,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:13:00,1,360,1.40,-73.974426,40.778461,-73.977303,40.765182
46D2C9793FD5594AD8E423A7B0DCD5B8,0F0C41DF3105484B1FA6E0F7A69180B1,VTS,1,,2013-01-13 10:59:00,2013-01-13 11:12:00,5,780,3.86,-73.980583,40.765121,-74.009438,40.715164
49B8C46F115372D690549B4393A90F74,33F3A22715BEF7C874289DEF70C73651,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:14:00,2,960,6.05,-73.9524,40.803413,-74.00779,40.748329
24A79226E819C16546C3634C824EAEB8,E7F99886D48B6441DC0E7919E7BC52D3,VTS,1,,2013-01-13 11:15:00,2013-01-13 11:18:00,1,180,1.06,-73.991814,40.743431,-73.997612,40.734188
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:13:00,1,600,1.88,-73.991104,40.745071,-74.001442,40.726364
99F054D1DBC68AA8188E60B3218A03E5,BC79AA1019725F8F1E5A1E4C496F7E95,VTS,1,,2013-01-14 06:23:00,2013-01-14 06:28:00,1,300,1.39,-73.988914,40.741367,-73.982803,40.753517
1259D7BA85B75AF5D13FC9F63481646A,A4DCE8DB26828971EC785E094E3027E1,VTS,1,,2013-01-13 11:13:00,2013-01-13 11:17:00,5,240,.86,-73.962784,40.769592,-73.963104,40.774994
79FAB75AE10A614110A161FEB762AC26,A82464B20AF03E3350DF06511ABFB7EF,VTS,1,,2013-01-13 10:52:00,2013-01-13 11:14:00,1,1320,6.38,-74.009972,40.712173,-73.971848,40.781967
9771700E1AE5E87B2EF8623BAE58D703,04F2AD25DCE38ED0E91992F1BA3E7899,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:15:00,1,720,3.41,-73.995255,40.739979,-73.95771,40.765644
5718B866198EF35B5AB0DC3BAEA26913,D27C56BA149DD41C16C380C53B608598,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:29:00,3,540,2.49,-73.977196,40.762436,-74.002357,40.740665
1CF8717030F447204CCBD67F812CD426,5292D80EDB27399CEDA641A9241593DF,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:30:00,1,240,1.41,-74.001251,40.752018,-73.986275,40.760593
